2161,88239
73,198742
2601,1243689
2583,8710
2663,343626
631,30041
573,86968
346,4696
1959,8141
2756,96382
1202,89162
2132,7966
500,783723
2939,324000
2511,121687
370,7498315
2620,146108
1252,4838523
242,245512
2912,4413
2477,697620
2068,264960
1820,29867
1099,7252278
1827,135125
1460,4495334
1542,53163
2437,28067
593,2995761
555,109171
2573,0
2657,543339
1221,27061
2743,20449
1085,92830
247,60859
2542,36555
2969,0
619,78906
1253,5069949
101,214347
89,1627340
1369,0
146,265742
440,42056
576,59455
1926,33921101
1438,234227
2622,435210
1957,117419
2829,362263
828,18828
2345,33254145
2973,37029
2799,422523
1218,48456
1998,888881
827,57125
530,1462639
1475,242393
612,43659545
2775,3854035
113,798387
2935,132575
1484,46081
2851,28710
1876,3031332
2184,1219933
662,380651
2637,157322
906,6448680
775,858549
1870,458226
2040,916652
1427,28655
1966,3660055
944,444439
2864,10377027
2153,65080
506,23017
1548,0
1843,44116
1821,130508
1507,33308
2698,3123063
1737,165533
1985,2389515
1269,0
315,3807
2822,3044
453,90770
1727,219542
1982,587971
1322,210820
2157,190059
2369,16989
2623,77598
2259,6813495
2603,141059
502,625557
1964,518330
7,0
1595,303341
2213,1190329
2293,0
2862,442540
1535,309964
1145,351290
1479,2072500
2182,395264
881,1220993
2924,87524
2561,1470923
1291,419394
1514,5312
936,47998
80,1928379
2399,255084
730,3496597
1832,76510
954,97191
1022,97224
1929,86255
2702,6300
273,0
1871,391710
2013,19060
965,143993
2734,21382231
1354,8557
1875,34981
587,202670
2966,20511
1842,4607649
56,3824910
747,18976510
395,77003
2090,15215098
692,42482
899,1220524
847,5828
626,132127
1153,4426430
2616,47271
2815,2889869
765,71109
2230,2852981
2037,128124
1845,78817
2549,0
540,1220663
661,392865
2778,0
429,1207707
671,5732777
369,1220589
1919,0
1169,0
1756,26242180
1112,1584396
190,22593
1887,2139200
498,4522304
58,49127218
412,6908200
180,38996
2220,4502640
2432,342072
2676,61038437
1943,1545141
733,1631517
229,154523
2487,68808
33,37948
507,333918
1973,120202
2421,0
1263,17861582
1708,554471
2354,19563430
1561,20887
1860,6390248
52,906128
2443,133139
2114,61753112
1865,18782
1179,561887
1831,44205
1675,175412
1495,2197556
2891,136278992
1700,9382364
70,154567
873,1221182
2695,4310064
1783,0
1214,834339
751,62300
1614,9864
1496,2440484
340,31318
1394,874184
1386,764305
2391,27676
343,308930
1247,8026
1227,388939
2047,493111
695,26872
1940,3686
2447,14386
25,80790046
2507,1030734
980,86505
116,902531
1267,9899
1482,17308
1036,119638
1508,26851
700,276302
2932,18437
95,292543
2567,1221495
1643,120189
2823,8866
1736,8585
1501,27863
1822,92701
2078,69164346
2154,122170
2251,922789
2772,153729
850,265820
499,9769643
351,170403
958,3153314
2638,73768
456,508856
989,28852
1413,146607
953,1424832
08,6215570
1651,79001
1882,1221299
1481,536860
1537,518945
1935,1532312
1539,207401
644,55382
2913,18537
181,446642
2336,281042
256,34731
1770,22315
2937,1230245
78,1042222
2821,1481502
704,374635
615,256647
434,18444
2379,32668335
960,6278025
1748,41965
2595,112252
1074,3984021
2243,291868
2388,0
1329,45309
2207,1220196
2478,0
2522,73587
1520,0
840,32963
2648,3786
801,1164796
1064,907623
2680,2881735
2424,54031
1266,5369
1725,84132
2148,274141
646,23386
1819,6667861
1502,9004161
2142,1111598
360,311788
301,105692
2863,4906633
2843,242253
2054,10064
2408,79200
2890,129575
758,516508
258,74540
1471,122118
2286,1541857
1892,1221298
313,161655
172,1506847
1781,31614244
123,664782
3,32952109
2085,39162659
1922,134764
1697,0
714,125649
1149,181622
467,1220349
234,25337
342,1016586
1376,57925778
2201,455246
2645,0
2693,2825691
1650,6475782
701,12551488
2499,10620
2123,335966
759,50288848
2225,42152
2429,22590
679,634027
2501,121396
786,34098
2422,55425960
2295,1193359
1562,359004
2165,159786
286,0
2652,57745
971,200727
2564,103578081
150,164721
707,24186
1389,8453445
790,132239
2458,14181
523,7656
2206,1221532
518,21641
2516,21634
17,2391775
907,19056
2667,27978
1392,21362
2867,7412
1385,8675
2089,796088
2318,15778
2881,44500
2348,942829
2208,2141565
1759,55682
2088,16018
2888,0
2486,0
2311,2216859
272,20318
2789,30009
2117,623705
2479,0
1472,0
77,3555526
2917,61242
837,0
2350,270249
1035,207288
265,15777
2296,1184419
659,39295
709,270252
1027,595240
2285,31493
1961,3153337
1233,74103
1777,11416121
1081,38078
2860,69441
1351,10695
1004,20264
1426,8643
536,7170
2586,2723849
287,20995
135,869572
710,62052
981,147662
1631,261079
1492,0
1177,1221157
2768,221803
1840,205792
2282,57565907
2011,1207633
1528,23350
472,227450
2656,31259
2125,1069179
1719,1082294
994,3144
2857,16803
2759,4815947
2951,37360
1008,142753
753,51724
2258,55008
558,0
422,17745074
1204,144012
271,63108
1298,37168
1620,120493
1043,157582
2725,2345029
1323,7568282
1611,6717200
1633,30620
606,80512404
1978,2032647
829,500957
2936,12650393
2585,21879
944,2704572
1428,1518253
2738,146507
2500,25416
1616,57693
2276,27203
333,9873753
2310,1142735
979,217028
305,421639
1989,12448924
617,361377
849,2584424
1829,193379
2722,1144712
1567,115614
1968,222120
2299,0
193,994653
596,10849735
2031,11298
410,11869925
223,103968
866,1315070
1979,1435617
1461,154441
218,75934
2733,164201279
675,230290
1454,541438
1837,8907
726,658923
2155,196540
1734,8585
2520,55701
800,3790838
986,34002
1431,73894
2404,21057
946,37805
1556,175939
531,457562
1931,2535969
2606,168091
2571,9837
1312,67368
1338,31391
2043,26746
314,114898
2435,1639322
1991,7641134
1375,119034
1524,280399
1466,1598637
2894,21606
2159,113624
616,321309
134,1145398
1494,6033351
136,904224
713,57437
2909,177633
926,0
148,478115
1171,27635
1226,1159800
1637,79387
761,100069
1228,110070
2977,50645
804,62657
2387,61308
657,4612879
2945,30674
970,134195
2718,7512
2249,13595542
834,15238
1102,16129891
1488,913601
2186,20115
877,1220640
667,5437
2449,73537
1722,59192
2485,22408
1032,0
263,15779
1241,0
799,6646
2580,24169
2383,340050
2933,6779
2413,73312
1361,5453001
1409,0
2087,0
1951,1300522
1264,12823
533,14873
2473,250422
670,5448
2547,0
1855,26297
2426,0
1039,2437286
1308,447368
1990,6264319
2319,17592
1151,0
1395,20009
882,1220643
1159,496982
39,1694545
151,214348
2618,83534
2190,34934
159,435201
1423,16892
1186,748061
2660,39158
362,24860264
1869,6755247
408,80589
586,258808
441,2122696
1740,45764
1921,202552
777,25116
911,4791034
1769,22321
104,37522
883,1220978
1326,31656
1648,40154
665,442087
2625,8336
1087,2257508
450,1223351
2694,5667944
821,348176
2927,9855
2003,444439
603,7908014
1222,5645294
1493,3056385
2899,242209
1346,21233712
2055,391763
2086,48702713
2158,149028
2073,7720
1586,211957
1944,11605558
1609,792339
2170,333326
43,32148119
2591,281815
2817,0
598,7419959
2610,53744
1802,2777621
1868,7203
1866,6398910
1037,5513736
2234,138642
1296,8310
756,61706
2464,271048
1434,19936
1432,1158887
805,63637
2442,41753
69,12448924
902,1220611
1613,35754
6,260684
1903,88037
2156,141627
442,0
1905,1221733
1095,39158
44,46562
1599,23114229
1566,124775
1447,10195
1828,397637
2103,59815
1015,0
255,144449
