Id	Workflow Name/File	Tree?	searchSpace	# operators	# edges	# blocking edges	# operators with more than 1 input ports	# operators with more than 1 output ports	Maximum # of input ports in an operator	Maximum # of output ports in an operator	AVG indegree of operators	AVG outdegree of operators	MAX indegree of an operator	MAX outdegree of an operator	# edges in an undirected cycle	Schedulable?	00000-searchFinished	00000-searchTime	00000-numStates	00000-OSEPCost	00001-searchFinished	00001-searchTime	00001-numStates	00001-OSEPCost	00010-searchFinished	00010-searchTime	00010-numStates	00010-OSEPCost	00011-searchFinished	00011-searchTime	00011-numStates	00011-OSEPCost	00100-searchFinished	00100-searchTime	00100-numStates	00100-OSEPCost	00101-searchFinished	00101-searchTime	00101-numStates	00101-OSEPCost	00110-searchFinished	00110-searchTime	00110-numStates	00110-OSEPCost	00111-searchFinished	00111-searchTime	00111-numStates	00111-OSEPCost	01000-searchFinished	01000-searchTime	01000-numStates	01000-OSEPCost	01001-searchFinished	01001-searchTime	01001-numStates	01001-OSEPCost	01010-searchFinished	01010-searchTime	01010-numStates	01010-OSEPCost	01011-searchFinished	01011-searchTime	01011-numStates	01011-OSEPCost	01100-searchFinished	01100-searchTime	01100-numStates	01100-OSEPCost	01101-searchFinished	01101-searchTime	01101-numStates	01101-OSEPCost	01110-searchFinished	01110-searchTime	01110-numStates	01110-OSEPCost	01111-searchFinished	01111-searchTime	01111-numStates	01111-OSEPCost	10000-searchFinished	10000-searchTime	10000-numStates	10000-OSEPCost	10001-searchFinished	10001-searchTime	10001-numStates	10001-OSEPCost	10010-searchFinished	10010-searchTime	10010-numStates	10010-OSEPCost	10011-searchFinished	10011-searchTime	10011-numStates	10011-OSEPCost	10100-searchFinished	10100-searchTime	10100-numStates	10100-OSEPCost	10101-searchFinished	10101-searchTime	10101-numStates	10101-OSEPCost	10110-searchFinished	10110-searchTime	10110-numStates	10110-OSEPCost	10111-searchFinished	10111-searchTime	10111-numStates	10111-OSEPCost	11000-searchFinished	11000-searchTime	11000-numStates	11000-OSEPCost	11001-searchFinished	11001-searchTime	11001-numStates	11001-OSEPCost	11010-searchFinished	11010-searchTime	11010-numStates	11010-OSEPCost	11011-searchFinished	11011-searchTime	11011-numStates	11011-OSEPCost	11100-searchFinished	11100-searchTime	11100-numStates	11100-OSEPCost	11101-searchFinished	11101-searchTime	11101-numStates	11101-OSEPCost	11110-searchFinished	11110-searchTime	11110-numStates	11110-OSEPCost	11111-searchFinished	11111-searchTime	11111-numStates	11111-OSEPCost
2816	Urbanization	FALSE	16	16	18	2	4	4	2	2	1.285714286	1.285714286	2	2	5	FALSE	TRUE	28322	32768	50451	TRUE	13247	16385	50451	TRUE	43	128	50451	TRUE	30	71	50451	TRUE	28	64	50451	TRUE	13	33	50451	TRUE	8	32	50451	TRUE	5	17	50451	TRUE	21	16	129847	TRUE	20	14	129847	TRUE	3	8	129847	TRUE	4	6	129847	TRUE	3	7	129847	TRUE	2	5	129847	TRUE	2	6	129847	TRUE	2	4	129847	TRUE	22293	32768	50451	TRUE	11078	16396	50451	TRUE	42	128	50451	TRUE	22	69	50451	TRUE	43	128	50451	TRUE	22	69	50451	TRUE	7	32	50451	TRUE	5	20	50451	TRUE	11	16	50451	TRUE	2	2	50451	TRUE	2	8	50451	TRUE	1	2	50451	TRUE	3	8	50451	TRUE	2	2	50451	TRUE	2	6	50451	TRUE	1	2	50451
1556	JKISeason2-4_rev00	FALSE	16	17	19	3	3	3	2	2	1.1875	1.1875	2	2	8	FALSE	FALSE	34442	50002	63395	TRUE	36510	39218	24118	TRUE	23413	32768	24118	TRUE	15729	19619	24118	TRUE	36	128	24118	TRUE	21	66	24118	TRUE	17	64	24118	TRUE	10	34	24118	TRUE	28	17	26739	TRUE	15	15	26739	TRUE	13	16	26739	TRUE	10	14	26739	TRUE	2	8	26739	TRUE	3	6	26739	TRUE	2	7	26739	TRUE	3	5	26739	FALSE	32441	50002	24118	TRUE	20576	26469	24118	TRUE	22389	32768	24118	TRUE	10530	13274	24118	TRUE	66	128	24118	TRUE	25	90	24118	TRUE	15	64	24118	TRUE	12	49	24118	TRUE	25	17	60968	TRUE	11	8	60968	TRUE	12	16	60968	TRUE	9	8	60968	TRUE	4	8	35258	TRUE	3	5	35258	TRUE	2	7	35258	TRUE	2	5	35258
242	20230424 Pikairos Simple Regression	FALSE	15	18	22	7	5	6	2	4	1.294117647	1.294117647	2	4	3	FALSE	TRUE	3456	4096	7823	TRUE	1925	2053	7823	TRUE	58	128	7823	TRUE	45	71	7823	TRUE	139	256	7823	TRUE	111	135	7823	TRUE	22	64	7823	TRUE	14	33	7823	TRUE	16	13	7823	TRUE	16	13	7823	TRUE	7	8	7823	TRUE	5	8	7823	TRUE	5	9	7823	TRUE	5	9	7823	TRUE	4	7	7823	TRUE	4	7	7823	TRUE	2864	4096	7823	TRUE	1410	2052	7823	TRUE	57	128	7823	TRUE	29	66	7823	TRUE	354	512	7823	TRUE	179	259	7823	TRUE	18	64	7823	TRUE	10	33	7823	TRUE	10	13	7823	TRUE	2	2	7823	TRUE	3	8	7823	TRUE	1	2	7823	TRUE	7	10	7823	TRUE	2	2	7823	TRUE	3	7	7823	TRUE	1	2	7823
597	Case3C-Detecting Spatiotemporal Crime Hotspots in Baton Rouge	FALSE	15	22	23	8	3	3	2	4	1.15	1.15	2	4	4	FALSE	FALSE	32330	50002	551984	FALSE	31954	50003	551984	TRUE	434	1024	32031	TRUE	539	997	32031	TRUE	19	64	32031	TRUE	22	53	32031	TRUE	8	32	32031	TRUE	14	28	32031	TRUE	46	19	32031	TRUE	15	19	32031	TRUE	7	11	32031	TRUE	5	11	32031	TRUE	3	7	32031	TRUE	4	7	32031	TRUE	4	6	32031	TRUE	2	6	32031	FALSE	25916	50002	32031	TRUE	9912	8234	32031	TRUE	471	1024	32031	TRUE	52	55	32031	TRUE	114	256	32031	TRUE	29	66	32031	TRUE	10	32	32031	TRUE	5	10	32031	TRUE	15	19	32031	TRUE	2	2	32031	TRUE	6	11	32031	TRUE	2	2	32031	TRUE	4	9	32031	TRUE	2	2	32031	TRUE	2	6	32031	TRUE	2	2	32031
648	Challenge 15 - Extracting a Table from a PDF	FALSE	15	17	17	2	1	1	2	2	1.0625	1.0625	2	2	12	FALSE	TRUE	19132	32768	16651	TRUE	19089	30729	16651	TRUE	923	2048	16651	TRUE	788	1926	16651	TRUE	4	2	16651	TRUE	1	2	16651	TRUE	1	2	16651	TRUE	1	2	16651	TRUE	16	16	16651	TRUE	8	16	16651	TRUE	6	12	16651	TRUE	5	12	16651	TRUE	1	2	16651	TRUE	0	2	16651	TRUE	1	2	16651	TRUE	1	2	16651	TRUE	20310	32768	16651	TRUE	1347	2077	16651	TRUE	977	2048	16651	TRUE	84	151	16651	TRUE	3	2	16651	TRUE	1	2	16651	TRUE	0	2	16651	TRUE	0	2	16651	TRUE	9	16	16651	TRUE	1	2	16651	TRUE	6	12	16651	TRUE	1	2	16651	TRUE	1	2	16651	TRUE	1	2	16651	TRUE	0	2	16651	TRUE	1	2	16651
1250	FASE I UNJBG C2	FALSE	15	23	26	11	4	6	2	3	1.181818182	1.181818182	2	3	4	FALSE	FALSE	28059	50002	773961	FALSE	52092	50001	654871	TRUE	669	1024	133205	TRUE	75	83	133205	TRUE	553	1024	133205	TRUE	62	77	133205	TRUE	50	64	133205	TRUE	9	10	133205	TRUE	37	23	133205	TRUE	25	20	133205	TRUE	7	11	133205	TRUE	7	8	133205	TRUE	6	11	133205	TRUE	7	8	133205	TRUE	3	7	133205	TRUE	3	4	133205	FALSE	26357	50002	133205	FALSE	24255	50005	133205	TRUE	737	1024	133205	TRUE	506	966	133205	TRUE	12431	16384	133205	TRUE	12076	15369	133205	TRUE	18	64	133205	TRUE	28	62	133205	TRUE	64	23	735139	TRUE	34	16	735139	TRUE	5	11	356215	TRUE	6	8	356215	TRUE	10	15	474832	TRUE	15	13	474832	TRUE	3	7	218405	TRUE	3	6	218405
593	Case2A1-Geocoding Hospitals and Estimating Euclidean and Manhattan Distances	FALSE	15	18	19	4	3	4	2	3	1.1875	1.1875	2	3	5	FALSE	FALSE	26462	50002	1452295	FALSE	29901	50001	1382653	TRUE	27	128	997404	TRUE	24	71	997404	TRUE	42	128	997404	TRUE	26	65	997404	TRUE	3	8	997404	TRUE	2	7	997404	TRUE	20	19	997404	TRUE	16	19	997404	TRUE	3	8	997404	TRUE	2	8	997404	TRUE	4	8	997404	TRUE	3	8	997404	TRUE	1	4	997404	TRUE	1	4	997404	FALSE	22861	50002	997404	FALSE	25854	50002	997404	TRUE	28	128	997404	TRUE	18	68	997404	TRUE	466	1024	997404	TRUE	240	522	997404	TRUE	1	8	997404	TRUE	1	7	997404	TRUE	14	19	997404	TRUE	1	2	997404	TRUE	3	8	997404	TRUE	1	2	997404	TRUE	6	11	997404	TRUE	1	2	997404	TRUE	1	4	997404	TRUE	1	2	997404
2731	text processing	FALSE	15	26	26	11	3	1	2	2	1.130434783	1.130434783	2	2	16	FALSE	FALSE	52319	50002	131023	FALSE	53081	50004	131023	TRUE	18026	16384	11923	TRUE	14877	15876	11923	TRUE	5	4	11923	TRUE	2	4	11923	TRUE	1	4	11923	TRUE	1	4	11923	TRUE	35	18	11923	TRUE	23	18	11923	TRUE	15	15	11923	TRUE	25	15	11923	TRUE	1	3	11923	TRUE	1	3	11923	TRUE	1	3	11923	TRUE	2	3	11923	FALSE	40384	50002	11923	TRUE	5617	4127	11923	TRUE	15997	16384	11923	TRUE	864	540	11923	TRUE	3	4	11923	TRUE	1	4	11923	TRUE	2	4	11923	TRUE	2	4	11923	TRUE	18	18	11923	TRUE	2	2	11923	TRUE	20	15	11923	TRUE	4	2	11923	TRUE	1	3	11923	TRUE	1	2	11923	TRUE	1	3	11923	TRUE	1	2	11923
611	Case14A-Spatiotemporal Big Data Analytic-Rebuilding Taxi Trajectory	FALSE	15	21	24	9	4	5	2	5	1.2	1.2	2	5	6	FALSE	FALSE	38297	50002	2.16E+08	TRUE	20048	16418	9.54E+07	TRUE	60	128	9.54E+07	TRUE	13	21	9.54E+07	TRUE	8	16	9.54E+07	TRUE	7	6	9.54E+07	TRUE	3	8	9.54E+07	TRUE	1	4	9.54E+07	TRUE	18	18	9.54E+07	TRUE	22	16	9.54E+07	TRUE	5	8	9.54E+07	TRUE	4	6	9.54E+07	TRUE	2	5	9.54E+07	TRUE	2	3	9.54E+07	TRUE	4	4	9.54E+07	TRUE	1	2	9.54E+07	FALSE	33641	50002	9.54E+07	FALSE	36355	50002	9.54E+07	TRUE	57	128	9.54E+07	TRUE	44	113	9.54E+07	TRUE	109	256	9.54E+07	TRUE	89	227	9.54E+07	TRUE	2	8	9.54E+07	TRUE	2	8	9.54E+07	TRUE	19	18	2.83E+08	TRUE	16	9	2.83E+08	TRUE	4	8	9.54E+07	TRUE	2	4	9.54E+07	TRUE	5	9	9.54E+07	TRUE	3	4	9.54E+07	TRUE	1	4	9.54E+07	TRUE	2	4	9.54E+07
2092	mantel para vivi  1	FALSE	14	24	21	7	4	3	2	3	1.235294118	1.235294118	2	3	3	FALSE	FALSE	34788	50002	1265528	TRUE	26615	32774	411062	TRUE	1	4	411062	TRUE	1	4	411062	TRUE	134	256	411062	TRUE	47	130	411062	TRUE	1	2	411062	TRUE	1	2	411062	TRUE	16	17	411062	TRUE	15	17	411062	TRUE	1	3	411062	TRUE	1	3	411062	TRUE	5	9	411062	TRUE	4	9	411062	TRUE	1	2	411062	TRUE	1	2	411062	FALSE	30481	50002	411062	TRUE	25284	32776	411062	TRUE	1	4	411062	TRUE	1	3	411062	TRUE	898	2048	411062	TRUE	740	1027	411062	TRUE	0	2	411062	TRUE	1	2	411062	TRUE	15	17	411062	TRUE	3	2	411062	TRUE	1	3	411062	TRUE	1	2	411062	TRUE	11	12	411062	TRUE	1	2	411062	TRUE	1	2	411062	TRUE	1	2	411062
2297	PLAN D	FALSE	14	21	24	10	4	5	2	3	1.2	1.2	2	3	4	FALSE	FALSE	28676	50008	614568	FALSE	62302	50003	439926	TRUE	447	1024	133429	TRUE	77	83	133429	TRUE	260	512	133429	TRUE	35	44	133429	TRUE	9	32	133429	TRUE	4	8	133429	TRUE	27	21	133429	TRUE	20	18	133429	TRUE	7	11	133429	TRUE	5	8	133429	TRUE	4	10	133429	TRUE	5	7	133429	TRUE	3	6	133429	TRUE	2	3	133429	FALSE	25939	50008	133429	FALSE	27336	50006	133429	TRUE	587	1024	133429	TRUE	548	964	133429	TRUE	2409	4096	133429	TRUE	2116	3847	133429	TRUE	7	32	133429	TRUE	7	32	133429	TRUE	18	21	793643	TRUE	20	15	793643	TRUE	6	11	186818	TRUE	4	6	186818	TRUE	7	13	266528	TRUE	6	9	266528	TRUE	3	6	186818	TRUE	3	6	186818
556	C25_Detecting the Presence of Heart Disease	FALSE	14	28	33	19	8	3	2	6	1.32	1.32	2	6	14	FALSE	TRUE	42332	32768	20953	TRUE	23195	16389	20953	TRUE	4578	4096	20953	TRUE	2012	2055	20953	TRUE	18	32	20953	TRUE	8	17	20953	TRUE	3	4	20953	TRUE	2	4	20953	TRUE	30	16	20953	TRUE	22	16	20953	TRUE	17	13	20953	TRUE	13	13	20953	TRUE	3	6	20953	TRUE	3	6	20953	TRUE	2	3	20953	TRUE	2	3	20953	TRUE	41611	32768	20953	TRUE	20646	16389	20953	TRUE	4677	4096	20953	TRUE	2638	2056	20953	TRUE	15	32	20953	TRUE	11	20	20953	TRUE	2	4	20953	TRUE	1	4	20953	TRUE	25	16	20953	TRUE	3	2	20953	TRUE	12	13	20953	TRUE	3	2	20953	TRUE	4	6	20953	TRUE	3	2	20953	TRUE	1	3	20953	TRUE	1	2	20953
528	BLOB_PARSE	FALSE	14	16	17	3	2	3	2	2	1.133333333	1.133333333	2	2	3	FALSE	TRUE	12023	16384	1726249	TRUE	2701	4117	1726249	TRUE	5	16	1726249	TRUE	4	9	1726249	TRUE	13	8	1726249	TRUE	2	5	1726249	TRUE	2	4	1726249	TRUE	1	3	1726249	TRUE	11	15	1726249	TRUE	9	14	1726249	TRUE	1	5	1726249	TRUE	2	4	1726249	TRUE	1	4	1726249	TRUE	4	3	1726249	TRUE	1	3	1726249	TRUE	1	2	1726249	TRUE	10052	16384	1726249	TRUE	8255	12298	1726249	TRUE	2	16	1726249	TRUE	2	15	1726249	TRUE	7	16	1726249	TRUE	7	15	1726249	TRUE	1	4	1726249	TRUE	1	4	1726249	TRUE	10	15	4286336	TRUE	6	9	4286336	TRUE	2	5	1729979	TRUE	1	4	1729979	TRUE	1	5	1730160	TRUE	1	5	1730160	TRUE	1	3	1726249	TRUE	0	3	1726249
705	Challenge_20_Patient_Network_Days	FALSE	14	22	24	10	3	3	2	2	1.142857143	1.142857143	2	2	12	FALSE	TRUE	17762	16384	12364	TRUE	7824	6155	12364	TRUE	1981	2048	12364	TRUE	866	779	12364	TRUE	16	32	12364	TRUE	7	12	12364	TRUE	11	32	12364	TRUE	7	12	12364	TRUE	43	15	12364	TRUE	19	14	12364	TRUE	15	12	12364	TRUE	12	11	12364	TRUE	3	6	12364	TRUE	3	5	12364	TRUE	3	6	12364	TRUE	5	5	12364	TRUE	16928	16384	12364	TRUE	13196	10255	12364	TRUE	1477	2048	12364	TRUE	981	1292	12364	TRUE	15	32	12364	TRUE	10	28	12364	TRUE	12	32	12364	TRUE	14	28	12364	TRUE	14	15	39181	TRUE	12	7	39181	TRUE	9	12	32941	TRUE	6	6	32941	TRUE	3	6	26756	TRUE	3	5	26756	TRUE	2	6	26756	TRUE	3	5	26756
2296	PLAN C	FALSE	14	22	25	11	4	5	2	3	1.19047619	1.19047619	2	3	4	FALSE	FALSE	40357	50009	647641	FALSE	65395	50001	525775	TRUE	750	1024	133052	TRUE	81	78	133052	TRUE	157	256	133052	TRUE	39	29	133052	TRUE	19	32	133052	TRUE	4	6	133052	TRUE	48	22	133052	TRUE	36	19	133052	TRUE	8	11	133052	TRUE	8	8	133052	TRUE	7	9	133052	TRUE	14	6	133052	TRUE	7	6	133052	TRUE	3	3	133052	FALSE	35767	50009	133052	FALSE	32787	50002	133052	TRUE	562	1024	133052	TRUE	536	967	133052	TRUE	2822	4096	133052	TRUE	2695	3847	133052	TRUE	9	32	133052	TRUE	10	32	133052	TRUE	49	22	721770	TRUE	23	13	721770	TRUE	6	11	266875	TRUE	6	7	266875	TRUE	9	13	201663	TRUE	7	7	201663	TRUE	2	6	184641	TRUE	2	6	184641
2611	Spectral data extraction	FALSE	14	17	17	3	1	1	2	2	1.0625	1.0625	2	2	7	FALSE	TRUE	13060	16384	2858	TRUE	8922	14345	2858	TRUE	21	64	2858	TRUE	15	59	2858	TRUE	4	2	2858	TRUE	1	2	2858	TRUE	1	2	2858	TRUE	1	2	2858	TRUE	14	15	2858	TRUE	9	15	2858	TRUE	2	7	2858	TRUE	3	7	2858	TRUE	1	2	2858	TRUE	3	2	2858	TRUE	1	2	2858	TRUE	1	2	2858	TRUE	11748	16384	2858	TRUE	1779	2074	2858	TRUE	24	64	2858	TRUE	3	18	2858	TRUE	4	2	2858	TRUE	1	2	2858	TRUE	0	2	2858	TRUE	0	2	2858	TRUE	12	15	2858	TRUE	2	2	2858	TRUE	3	7	2858	TRUE	1	2	2858	TRUE	0	2	2858	TRUE	0	2	2858	TRUE	0	2	2858	TRUE	1	2	2858
2422	Reference Column Resorter fails for undefined Column Types	FALSE	14	13	16	2	4	4	2	5	1.333333333	1.333333333	2	5	7	FALSE	TRUE	9533	16384	2.21E+07	TRUE	2631	4106	2.21E+07	TRUE	8614	16384	2.21E+07	TRUE	3003	4106	2.21E+07	TRUE	142	512	2.21E+07	TRUE	89	141	2.21E+07	TRUE	141	512	2.21E+07	TRUE	50	141	2.21E+07	TRUE	13	15	4.43E+07	TRUE	9	12	4.43E+07	TRUE	7	15	4.43E+07	TRUE	9	12	4.43E+07	TRUE	4	10	4.43E+07	TRUE	4	7	4.43E+07	TRUE	3	10	4.43E+07	TRUE	3	7	4.43E+07	TRUE	9203	16384	2.21E+07	TRUE	6897	12298	2.21E+07	TRUE	8676	16384	2.21E+07	TRUE	7259	12298	2.21E+07	TRUE	148	512	2.21E+07	TRUE	115	391	2.21E+07	TRUE	236	512	2.21E+07	TRUE	114	391	2.21E+07	TRUE	10	15	5.54E+07	TRUE	6	9	5.54E+07	TRUE	14	15	5.54E+07	TRUE	7	9	5.54E+07	TRUE	4	10	4.43E+07	TRUE	2	7	4.43E+07	TRUE	3	10	4.43E+07	TRUE	3	7	4.43E+07
656	Challenge 20 - Patient Network Days	FALSE	14	19	19	5	1	1	2	2	1.055555556	1.055555556	2	2	3	FALSE	FALSE	39559	50002	66096	FALSE	51868	50001	57588	TRUE	2	4	6679	TRUE	2	3	6679	TRUE	4	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	32	18	6679	TRUE	26	18	6679	TRUE	1	3	6679	TRUE	2	3	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	FALSE	37796	50002	6679	FALSE	46689	50001	6679	TRUE	1	4	6679	TRUE	0	3	6679	TRUE	2	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	0	2	6679	TRUE	31	18	6679	TRUE	2	2	6679	TRUE	1	3	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	1	2	6679	TRUE	1	2	6679
2905	WTK_Polygon_to_geometry	FALSE	14	15	15	1	1	3	2	2	1.071428571	1.071428571	2	2	12	FALSE	TRUE	10378	16384	5271	TRUE	9976	15371	5271	TRUE	927	2048	5271	TRUE	694	1925	5271	TRUE	17	64	5271	TRUE	16	53	5271	TRUE	2	8	5271	TRUE	2	8	5271	TRUE	14	15	5271	TRUE	12	15	5271	TRUE	6	12	5271	TRUE	5	12	5271	TRUE	2	7	5271	TRUE	3	7	5271	TRUE	1	4	5271	TRUE	1	4	5271	TRUE	8828	16384	5271	TRUE	575	1038	5271	TRUE	792	2048	5271	TRUE	74	145	5271	TRUE	20	64	5271	TRUE	5	25	5271	TRUE	1	8	5271	TRUE	1	6	5271	TRUE	7	15	5271	TRUE	1	2	5271	TRUE	6	12	5271	TRUE	1	2	5271	TRUE	3	7	5271	TRUE	1	2	5271	TRUE	1	4	5271	TRUE	1	2	5271
2295	PLAN B	FALSE	14	22	25	11	4	5	2	3	1.19047619	1.19047619	2	3	4	FALSE	FALSE	25684	50009	698160	FALSE	50546	50004	585001	TRUE	891	1024	139047	TRUE	89	75	139047	TRUE	97	256	139047	TRUE	18	29	139047	TRUE	8	32	139047	TRUE	5	8	139047	TRUE	38	22	139047	TRUE	51	19	139047	TRUE	9	11	139047	TRUE	5	8	139047	TRUE	4	9	139047	TRUE	5	6	139047	TRUE	3	6	139047	TRUE	2	3	139047	FALSE	24227	50009	139047	FALSE	24272	50003	139047	TRUE	570	1024	139047	TRUE	438	967	139047	TRUE	3253	4096	139047	TRUE	2336	3846	139047	TRUE	11	32	139047	TRUE	7	32	139047	TRUE	27	22	175394	TRUE	11	6	175394	TRUE	6	11	139047	TRUE	3	5	139047	TRUE	11	13	175394	TRUE	6	6	175394	TRUE	2	6	139047	TRUE	3	5	139047
2639	SteelFaultData	FALSE	14	32	38	24	7	7	2	6	1.225806452	1.225806452	2	6	3	FALSE	FALSE	42178	50009	1493178	FALSE	64452	50001	1190778	TRUE	11	32	127473	TRUE	17	16	127473	TRUE	3706	4096	127473	TRUE	1713	1031	127473	TRUE	3	4	127473	TRUE	4	3	127473	TRUE	38	22	127473	TRUE	37	21	127473	TRUE	3	6	127473	TRUE	3	5	127473	TRUE	16	13	127473	TRUE	13	12	127473	TRUE	2	3	127473	TRUE	2	2	127473	FALSE	35616	50009	127473	FALSE	31055	50002	127473	TRUE	9	32	127473	TRUE	12	28	127473	TRUE	32844	32768	127473	TRUE	24241	24589	127473	TRUE	1	4	127473	TRUE	2	4	127473	TRUE	32	22	248324	TRUE	21	7	248324	TRUE	3	6	127473	TRUE	3	3	127473	TRUE	30	16	757114	TRUE	15	13	757114	TRUE	2	3	127473	TRUE	2	3	127473
82	03. SVM_Son (SVR)	FALSE	13	16	20	7	5	3	2	3	1.333333333	1.333333333	2	3	6	FALSE	TRUE	4947	4096	102908	TRUE	1109	1028	102908	TRUE	113	256	102908	TRUE	48	77	102908	TRUE	12	32	102908	TRUE	8	12	102908	TRUE	15	32	102908	TRUE	5	12	102908	TRUE	20	13	102908	TRUE	19	12	102908	TRUE	5	9	102908	TRUE	5	8	102908	TRUE	3	6	102908	TRUE	4	5	102908	TRUE	3	6	102908	TRUE	2	5	102908	TRUE	3400	4096	102908	TRUE	2815	3079	102908	TRUE	114	256	102908	TRUE	124	195	102908	TRUE	29	64	102908	TRUE	20	52	102908	TRUE	9	32	102908	TRUE	7	27	102908	TRUE	14	13	102908	TRUE	6	3	102908	TRUE	6	9	102908	TRUE	4	3	102908	TRUE	3	7	102908	TRUE	2	3	102908	TRUE	2	6	102908	TRUE	2	3	102908
612	Case14B-Spatiotemporal Big Data Analytic-Aggregating Taxi Trajectory between Grids	FALSE	13	25	30	17	8	4	2	3	1.363636364	1.363636364	2	3	4	FALSE	FALSE	40592	50001	1.59E+07	FALSE	47469	50002	1.43E+07	TRUE	2109	2048	3797403	TRUE	858	882	3797403	TRUE	1976	2048	3797403	TRUE	772	660	3797403	TRUE	169	256	3797403	TRUE	74	96	3797403	TRUE	51	24	3838753	TRUE	61	20	3838753	TRUE	12	12	3797403	TRUE	14	10	3797403	TRUE	18	12	3797403	TRUE	12	10	3797403	TRUE	7	9	3797403	TRUE	6	7	3797403	FALSE	36653	50001	3797403	FALSE	32909	50004	3797403	TRUE	1614	2048	3797403	TRUE	1206	1197	3797403	TRUE	37095	32768	3797403	TRUE	26239	22540	3797403	TRUE	147	256	3797403	TRUE	99	181	3797403	TRUE	35	24	7715881	TRUE	32	10	7715881	TRUE	12	12	8999214	TRUE	11	6	8999214	TRUE	20	16	1.16E+07	TRUE	16	9	1.16E+07	TRUE	6	9	8999214	TRUE	5	6	8999214
94	04. ANN-MLP_Son	FALSE	13	16	20	7	5	3	2	3	1.333333333	1.333333333	2	3	6	FALSE	TRUE	4559	4096	103070	TRUE	1068	1032	103070	TRUE	143	256	103070	TRUE	81	78	103070	TRUE	24	32	103070	TRUE	6	11	103070	TRUE	10	32	103070	TRUE	7	11	103070	TRUE	18	13	103070	TRUE	18	12	103070	TRUE	9	9	103070	TRUE	7	8	103070	TRUE	5	6	103070	TRUE	5	5	103070	TRUE	6	6	103070	TRUE	3	5	103070	TRUE	3559	4096	103070	TRUE	2551	3073	103070	TRUE	111	256	103070	TRUE	108	193	103070	TRUE	25	64	103070	TRUE	20	49	103070	TRUE	15	32	103070	TRUE	7	25	103070	TRUE	10	13	103070	TRUE	3	3	103070	TRUE	4	9	103070	TRUE	3	3	103070	TRUE	3	7	103070	TRUE	3	3	103070	TRUE	4	6	103070	TRUE	2	3	103070
2181	MT_SV_Analysis1_customer_churn	FALSE	13	28	29	16	2	8	2	4	1.074074074	1.074074074	2	4	3	FALSE	FALSE	32511	50002	420425	FALSE	36185	50002	420425	TRUE	5	16	22843	TRUE	7	12	22843	TRUE	274	512	22843	TRUE	145	263	22843	TRUE	6	16	22843	TRUE	4	12	22843	TRUE	51	23	67867	TRUE	30	21	67867	TRUE	3	5	67867	TRUE	2	3	67867	TRUE	6	10	67867	TRUE	6	8	67867	TRUE	3	5	67867	TRUE	3	3	67867	FALSE	26786	50002	22843	FALSE	30782	50001	22843	TRUE	4	16	22843	TRUE	6	11	22843	TRUE	15356	16384	22843	TRUE	8358	8204	22843	TRUE	4	16	22843	TRUE	5	11	22843	TRUE	33	23	22843	TRUE	3	2	22843	TRUE	2	5	22843	TRUE	1	2	22843	TRUE	12	15	22843	TRUE	2	2	22843	TRUE	2	5	22843	TRUE	1	2	22843
636	Challenge 04	FALSE	13	14	14	1	2	1	2	2	1.166666667	1.166666667	2	2	7	FALSE	TRUE	4079	8192	14282	TRUE	2949	7178	14282	TRUE	10	64	14282	TRUE	13	58	14282	TRUE	8	16	14282	TRUE	3	11	14282	TRUE	2	2	14282	TRUE	1	2	14282	TRUE	8	14	14282	TRUE	6	14	14282	TRUE	2	7	14282	TRUE	4	7	14282	TRUE	2	5	14282	TRUE	3	5	14282	TRUE	1	2	14282	TRUE	1	2	14282	TRUE	3541	8192	14282	TRUE	449	1046	14282	TRUE	10	64	14282	TRUE	2	12	14282	TRUE	7	32	14282	TRUE	6	20	14282	TRUE	1	2	14282	TRUE	1	2	14282	TRUE	6	14	14282	TRUE	1	2	14282	TRUE	2	7	14282	TRUE	1	2	14282	TRUE	3	6	14282	TRUE	2	2	14282	TRUE	0	2	14282	TRUE	1	2	14282
74	03. ANN Modeli (MLP)-R20,99	FALSE	13	16	20	7	5	3	2	3	1.333333333	1.333333333	2	3	6	FALSE	TRUE	5013	4096	359716	TRUE	1626	1040	359716	TRUE	260	256	359716	TRUE	98	73	359716	TRUE	14	32	359716	TRUE	8	12	359716	TRUE	11	32	359716	TRUE	14	12	359716	TRUE	22	13	359716	TRUE	9	12	359716	TRUE	9	9	359716	TRUE	6	8	359716	TRUE	3	6	359716	TRUE	5	5	359716	TRUE	3	6	359716	TRUE	4	5	359716	TRUE	3393	4096	359716	TRUE	3065	3079	359716	TRUE	130	256	359716	TRUE	129	196	359716	TRUE	41	64	359716	TRUE	23	51	359716	TRUE	11	32	359716	TRUE	10	26	359716	TRUE	20	13	362815	TRUE	5	4	362815	TRUE	5	9	783108	TRUE	9	9	783108	TRUE	3	7	375364	TRUE	4	4	375364	TRUE	3	6	375364	TRUE	2	4	375364
